46; 5880
47; 5853
48; 5795
49; 5804
50; 5773
51; 5711
52; 5685
53; 5642
54; 5608
55; 5538
56; 5530
57; 5465
58; 5394
59; 5346
60; 5275
61; 5195
62; 5187
