29; 4987
30; 5048
31; 5112
32; 5198
33; 5263
34; 5353
35; 5432
36; 5508
37; 5568
38; 5638
39; 5684
40; 5752
41; 5785
42; 5827
43; 5853
44; 5870
45; 5891
46; 5893
47; 5893
48; 5894
49; 5913
50; 5905
51; 5891
52; 5894
53; 5884
54; 5863
55; 5846
56; 5812
57; 5773
58; 5734
59; 5696
60; 5656
